country_code,country,indicator_code,indicator,year,data_value
ROU,Romania,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,52.5
ROU,Romania,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,12.2
ROU,Romania,CWB35A,Reading performance at age 15 (PISA),2015,433.6
ROU,Romania,CWB35B,Mathematics performance at age 15 (PISA),2015,444.0
RUS,Russia,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,97.4
RUS,Russia,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,15.6
RUS,Russia,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,3.6
RUS,Russia,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,59.9
RUS,Russia,CWB27,Adolescents (15-year-olds) with parents interested in and supportive of their education (%),2015,90.1
RUS,Russia,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,91.8
RUS,Russia,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,80.9
RUS,Russia,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,51.1
RUS,Russia,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,16.9
RUS,Russia,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,74.6
RUS,Russia,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,19.6
RUS,Russia,CWB35A,Reading performance at age 15 (PISA),2015,494.6
RUS,Russia,CWB35B,Mathematics performance at age 15 (PISA),2015,494.1
RUS,Russia,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,63.5
RUS,Russia,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2018,64.7
RUS,Russia,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,46.8
RUS,Russia,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,10.3
SVN,Slovenia,CWB1A,Children (0-17) living with two parents (%),2014,85.9
SVN,Slovenia,CWB1A,Children (0-17) living with two parents (%),2015,85.2
SVN,Slovenia,CWB1A,Children (0-17) living with two parents (%),2016,84.9
SVN,Slovenia,CWB1A,Children (0-17) living with two parents (%),2017,86.4
SVN,Slovenia,CWB1A,Children (0-17) living with two parents (%),2018,87.2
SVN,Slovenia,CWB1B,Children (0-17) living with a single parent (%),2014,13.7
SVN,Slovenia,CWB1B,Children (0-17) living with a single parent (%),2015,14.3
SVN,Slovenia,CWB1B,Children (0-17) living with a single parent (%),2016,14.4
SVN,Slovenia,CWB1B,Children (0-17) living with a single parent (%),2017,13.2
SVN,Slovenia,CWB1B,Children (0-17) living with a single parent (%),2018,12.2
SVN,Slovenia,CWB1C,Children (0-17) living in 'other' types of household (%),2014,0.5
SVN,Slovenia,CWB1C,Children (0-17) living in 'other' types of household (%),2015,0.5
SVN,Slovenia,CWB1C,Children (0-17) living in 'other' types of household (%),2016,0.8
SVN,Slovenia,CWB1C,Children (0-17) living in 'other' types of household (%),2017,0.4
SVN,Slovenia,CWB1C,Children (0-17) living in 'other' types of household (%),2018,0.6
SVN,Slovenia,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2014,70.4
SVN,Slovenia,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2015,71.9
SVN,Slovenia,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2016,72.7
SVN,Slovenia,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2017,76.6
SVN,Slovenia,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2018,78.3
SVN,Slovenia,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2014,4.6
SVN,Slovenia,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2015,4.0
SVN,Slovenia,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2016,3.8
SVN,Slovenia,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2017,3.0
SVN,Slovenia,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2018,2.2
SVN,Slovenia,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2014,21688.7
SVN,Slovenia,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,21952.7
SVN,Slovenia,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2016,22375.8
SVN,Slovenia,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,89.6
SVN,Slovenia,CWB9,Children (0-17) in overcrowded households (%),2014,19.6
SVN,Slovenia,CWB9,Children (0-17) in overcrowded households (%),2015,18.0
SVN,Slovenia,CWB9,Children (0-17) in overcrowded households (%),2016,16.8
SVN,Slovenia,CWB9,Children (0-17) in overcrowded households (%),2017,17.9
SVN,Slovenia,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,55.3
SVN,Slovenia,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,3.6
SVN,Slovenia,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,58.5
SVN,Slovenia,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2014,87.2
SVN,Slovenia,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,88.0
SVN,Slovenia,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2016,88.6
SVN,Slovenia,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2017,90.0
SVN,Slovenia,CWB27,Adolescents (15-year-olds) with parents interested in and supportive of their education (%),2015,93.7
SVN,Slovenia,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,59.8
SVN,Slovenia,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,69.5
SVN,Slovenia,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,61.9
SVN,Slovenia,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,25.8
SVN,Slovenia,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,74.5
SVN,Slovenia,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,17.6
SVN,Slovenia,CWB35A,Reading performance at age 15 (PISA),2015,505.2
SVN,Slovenia,CWB35B,Mathematics performance at age 15 (PISA),2015,509.9
SVN,Slovenia,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,47.9
SVN,Slovenia,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2018,59.3
SVN,Slovenia,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,32.5
SVN,Slovenia,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,13.5
SVN,Slovenia,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2014,52.1
SVN,Slovenia,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2015,52.1
SVN,Slovenia,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2016,52.1
SVN,Slovenia,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2017,52.1
SVN,Slovenia,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2018,52.1
SVN,Slovenia,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2014,2.1
SVN,Slovenia,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2015,2.1
SVN,Slovenia,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2016,2.9
SVN,Slovenia,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2017,3.6
SVN,Slovenia,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2018,4.3
ZAF,South Africa,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,7504.4
BEL-VLG,Flanders,CWB8B,"Adolescents (15-year-olds) whose parents report spending time ""just talking to my child"" every day or almost every day (%)",2015,71.2
OAVG,OECD - Average,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2014,23332.2
OAVG,OECD - Average,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,24374.4
OAVG,OECD - Average,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2016,24860.9
OAVG,OECD - Average,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2017,28532.3
OAVG,OECD - Average,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,95.1
OAVG,OECD - Average,CWB8B,"Adolescents (15-year-olds) whose parents report spending time ""just talking to my child"" every day or almost every day (%)",2015,72.9
OAVG,OECD - Average,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,25.4
OAVG,OECD - Average,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,6.6
OAVG,OECD - Average,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,52.3
OAVG,OECD - Average,CWB27,Adolescents (15-year-olds) with parents interested in and supportive of their education (%),2015,90.5
OAVG,OECD - Average,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,80.4
OAVG,OECD - Average,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,83.4
OAVG,OECD - Average,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,55.5
OAVG,OECD - Average,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,44.2
OAVG,OECD - Average,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,73.0
OAVG,OECD - Average,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,17.2
OAVG,OECD - Average,CWB35A,Reading performance at age 15 (PISA),2015,492.5
OAVG,OECD - Average,CWB35B,Mathematics performance at age 15 (PISA),2015,490.2
OAVG,OECD - Average,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,59.4
OAVG,OECD - Average,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2018,69.6
OAVG,OECD - Average,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,34.1
OAVG,OECD - Average,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,11.8
AUT,Austria,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,46.5
AUT,Austria,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,8.0
CAN,Canada,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,56.6
CAN,Canada,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,6.4
CZE,Czech Republic,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,50.1
CZE,Czech Republic,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,7.5
DNK,Denmark,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,51.8
DNK,Denmark,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,5.8
FIN,Finland,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,61.1
FIN,Finland,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,6.0
FRA,France,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,59.0
FRA,France,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,4.7
DEU,Germany,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,49.6
DEU,Germany,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,9.6
GRC,Greece,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,54.9
GRC,Greece,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,10.4
HUN,Hungary,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,53.9
HUN,Hungary,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,7.3
IRL,Ireland,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,59.2
IRL,Ireland,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,5.2
ITA,Italy,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,60.0
ITA,Italy,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,5.5
LUX,Luxembourg,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,47.3
LUX,Luxembourg,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,10.4
NLD,Netherlands,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,53.8
NLD,Netherlands,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,4.4
NOR,Norway,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,60.2
NOR,Norway,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,6.5
POL,Poland,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,42.4
POL,Poland,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,13.1
PRT,Portugal,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,53.5
PRT,Portugal,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,4.4
SVK,Slovak Republic,CWB51A,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""about right"" (%)",2014,55.5
SVK,Slovak Republic,CWB51B,"Children (11-, 13- and 15-year-olds) who report thinking their body is ""much too thin"" or ""much too fat"" (%)",2014,5.8
